Mass,Bfld,ID
23666665000.0,5.461524,523773
27530572000.0,17.183361,523812
30337595000.0,16.893902,523878
25126621000.0,15.41261,523897
24917072000.0,4.4290905,523919
32905257000.0,7.5853143,523958
25030540000.0,15.179743,523990
22773877000.0,5.4014077,524018
18953124000.0,5.262272,524113
30263593000.0,11.822311,524295
21933867000.0,9.838105,524372
25089124000.0,13.404429,524423
17067293000.0,0.68634206,524453
12361852000.0,6.775351,524490
21477380000.0,11.273636,524520
14808291000.0,5.687938,524589
15626471000.0,3.8972526,524648
20296428000.0,8.856052,524708
21210540000.0,2.6513207,524731
21248287000.0,2.3502028,524765
28086040000.0,8.3103285,524789
26590370000.0,2.5735452,524825
16923625000.0,8.39784,524846
13333289000.0,2.4544337,524930
17355256000.0,14.356887,524965
27862125000.0,4.9432716,525057
18465407000.0,18.099695,525081
18414668000.0,2.8733003,525132
15596293000.0,11.284427,525167
21799127000.0,4.2176676,525204
23920118000.0,10.108111,525252
44434120000.0,0.634342,525293
16518050000.0,14.063083,525311
27122344000.0,4.4987135,525344
26493084000.0,9.977766,525366
15867238000.0,3.794384,525452
24344404000.0,4.074586,525490
29412954000.0,3.0933423,525584
11089829000.0,4.009947,525666
28596052000.0,6.889652,525709
28666260000.0,5.6677303,525787
27617077000.0,8.954762,525889
25469954000.0,8.15569,525911
24120486000.0,11.836867,525973
17228466000.0,15.660918,525993
27095802000.0,27.793573,526030
20528353000.0,4.0713444,526098
24035408000.0,5.1253533,526173
19952505000.0,6.220107,526212
22743888000.0,14.777395,526277
15553729000.0,14.02564,526326
17892833000.0,12.89233,526445
18674528000.0,4.8489237,526509
21739866000.0,11.92121,526581
18906044000.0,4.455511,526622
33445310000.0,0.33906627,526667
25369666000.0,13.154956,526696
16382276000.0,12.0039015,526756
29595664000.0,2.1850178,526789
35777733000.0,5.010612,526820
37422750000.0,9.546039,526833
9397299000.0,3.5107124,526989
4471762000.0,5.9784045,527037
24352946000.0,0.4092267,527081
14772541000.0,4.3429456,527258
31395420000.0,5.355855,527288
28400052000.0,9.753236,527306
20647336000.0,6.3778515,527326
18666652000.0,3.3820987,527343
20734150000.0,4.403375,527419
26140553000.0,9.333398,527508
41483354000.0,3.3585904,527538
21787646000.0,7.5469546,527554
12761935000.0,5.815268,527682
27870358000.0,13.87003,527764
17110032000.0,18.085238,527787
27622277000.0,7.916163,527891
26738254000.0,9.421744,527905
13670651000.0,6.2206483,527926
17177863000.0,9.826834,527969
19321356000.0,1.7588962,528038
31715109000.0,4.021739,528078
25442520000.0,11.360551,528107
17035753000.0,13.894425,528151
24253628000.0,4.0584126,528190
24296706000.0,12.592682,528209
20684325000.0,5.031546,528234
24641160000.0,14.704578,528336
17395274000.0,8.277146,528498
19169874000.0,5.6063323,528598
22252284000.0,7.8179126,528654
12600450000.0,5.58902,528694
18846296000.0,17.929241,528727
24859230000.0,4.8653474,528863
25690167000.0,5.2195787,528947
36535940000.0,13.417322,529024
4572514300.0,3.4380183,529088
25600197000.0,3.3068635,529130
24077543000.0,15.342144,529247
19952296000.0,3.2167382,529270
22689745000.0,13.499337,529285
25392792000.0,11.2863455,529358
19893955000.0,3.760658,529426
20956512000.0,10.890153,529466
5883152400.0,7.911016,529535
12391485000.0,15.457088,529575
20285942000.0,10.739294,529643
29014591000.0,19.390057,529664
19757210000.0,9.137381,529739
16320175000.0,4.860334,529762
32406196000.0,6.9299383,529785
33616430000.0,4.7275386,529804
22154324000.0,2.457711,529822
16385742000.0,14.269509,529989
16460545000.0,13.992921,530039
14802257000.0,14.786814,530075
25853727000.0,7.4856195,530101
25177338000.0,17.452312,530121
21060977000.0,10.929261,530145
24245318000.0,7.716775,530157
22410654000.0,13.7509,530250
16007376000.0,5.7197075,530278
25754070000.0,8.58468,530298
37481400000.0,10.058086,530327
8218420700.0,4.2965555,530376
20427112000.0,10.571415,530425
34018484000.0,0.21335776,530450
9863824000.0,4.2740293,530469
29312125000.0,5.889938,530514
22228685000.0,6.198371,530580
19161854000.0,9.187824,530605
18976911000.0,14.703208,530626
25222537000.0,11.031005,530660
33426532000.0,9.144848,530687
18935593000.0,18.79505,530732
19822540000.0,6.2719727,530780
13379211000.0,2.7914464,530808
23716147000.0,8.228809,530874
21815294000.0,12.801886,530902
8938402000.0,6.5816584,530923
16513117000.0,2.1756334,530987
32262482000.0,11.461566,531027
28402598000.0,2.8941195,531046
19301368000.0,11.844605,531069
24121790000.0,3.5817535,531225
24003160000.0,10.092871,531253
21750977000.0,31.09418,531300
14949788000.0,2.2120266,531360
18474030000.0,15.206384,531474
24523000000.0,2.9678378,531511
15919248000.0,9.779631,531539
18646196000.0,16.20718,531574
16896640000.0,11.218934,531606
29350689000.0,18.423569,531639
19800525000.0,12.183508,531737
8222028300.0,4.526942,531772
21657344000.0,24.642664,531806
16026648000.0,5.60291,531870
20258925000.0,0.30254525,531900
27757470000.0,13.763144,531934
22514820000.0,13.533052,531951
21980707000.0,8.3573,531974
21131647000.0,0.703351,532043
