Mass,Bfld,ID
60911112000.0,2.0043516,428289
110827070000.0,1.124799,428431
100259955000.0,0.73407257,428537
86609130000.0,0.8564021,428616
106059410000.0,3.5454302,428715
81337900000.0,3.6767802,428813
96203810000.0,0.49035925,428927
56311640000.0,2.7943711,429041
93294805000.0,3.2799919,429127
66254184000.0,0.92015666,429435
54272557000.0,1.8895284,429678
46189347000.0,1.6397841,429758
71599374000.0,1.2968446,429862
121648220000.0,0.87160057,429989
73957100000.0,2.112362,430070
61566054000.0,11.384985,430183
33082341000.0,6.444845,430286
67130503000.0,0.9281279,430394
64764998000.0,6.14035,430470
41149497000.0,1.0644679,430589
64029835000.0,3.6282518,430850
115530350000.0,3.4135349,431201
86119416000.0,1.5245723,431635
86067730000.0,0.90013444,431751
92273790000.0,1.4073886,432254
67676164000.0,1.077578,432379
27953947000.0,12.446106,432592
100713500000.0,2.7563183,432711
59317707000.0,1.5549152,432831
69156920000.0,3.6119645,433038
91521560000.0,1.6253959,433111
55522940000.0,15.794676,433317
31039877000.0,11.695859,433401
47390302000.0,7.459337,433723
84881960000.0,2.875932,433936
104885730000.0,1.0713632,434026
48492110000.0,8.961327,434303
55208950000.0,1.8264313,434410
61868530000.0,0.6592412,435020
59797524000.0,4.822676,435126
44928280000.0,2.0283349,435223
58077987000.0,0.44443193,435685
58139517000.0,9.51971,436127
55833750000.0,0.546259,436233
83243130000.0,2.506628,436349
71542810000.0,1.4973687,436458
47831960000.0,1.7969975,436551
26855807000.0,12.526649,436991
84724140000.0,0.97154075,437239
64516547000.0,3.8901193,437314
56134242000.0,4.175574,437408
63022555000.0,0.98603684,437507
45872062000.0,0.24376479,437645
61821764000.0,6.404244,438297
30017032000.0,4.204033,438453
49334380000.0,2.6810749,438669
54089314000.0,6.1410155,438787
62192226000.0,0.54965854,438996
39672644000.0,15.676866,439078
60183190000.0,3.041055,439283
80030300000.0,1.4933552,439392
28896182000.0,3.1693807,439630
61634376000.0,7.497821,439922
93817900000.0,0.40975073,440144
58006897000.0,1.9487664,440193
94221070000.0,1.569825,440289
69077434000.0,1.0955409,440377
36563005000.0,0.5283453,440477
41522840000.0,4.4585156,440568
59092480000.0,1.0624336,440726
44960930000.0,0.62736565,440923
43365716000.0,0.8367248,441036
69006110000.0,2.5225146,441141
29671217000.0,21.86773,441219
79701565000.0,9.543836,441327
78007320000.0,3.342307,441397
43356640000.0,14.195319,441857
64006984000.0,3.1968136,442227
39516058000.0,0.5464685,442300
81926790000.0,1.4823072,442350
54273190000.0,1.9385577,442532
92178530000.0,0.746903,442855
66777797000.0,0.891859,442979
29172204000.0,2.064613,443175
69214640000.0,0.6981455,443249
72903380000.0,0.6619246,443421
72709160000.0,1.2738439,443498
56015528000.0,1.0075275,443914
16153717000.0,2.8840837,444067
15760127000.0,6.045592,444251
50022654000.0,2.999748,444340
26993052000.0,16.949192,444442
62939650000.0,0.57446134,444631
52749660000.0,2.3971183,444728
25420227000.0,5.1667447,444834
86387250000.0,1.3046677,444929
39827660000.0,1.404912,445185
60463256000.0,0.6887144,445342
56330215000.0,3.502911,445567
73435000000.0,1.0315402,445658
61147554000.0,0.45680404,445753
70550530000.0,1.0516741,445878
67359556000.0,1.5741878,446253
58774934000.0,1.9138949,446330
36296610000.0,7.3078766,446449
42564500000.0,15.179192,446549
33318388000.0,5.7338305,446613
46740677000.0,0.7645259,446682
39113010000.0,1.6921861,446786
51018550000.0,0.90690917,446937
68953860000.0,2.8399959,447042
57465467000.0,0.60223407,447153
48339444000.0,3.6562185,447236
45791130000.0,2.042264,447350
45985894000.0,1.7545115,447433
68230357000.0,1.0471992,447532
124504280000.0,3.1132903,447606
39583773000.0,2.9710062,447695
42456150000.0,0.26816222,447886
99821890000.0,1.8665909,448021
51658736000.0,3.9663372,448371
42670244000.0,2.7784393,448525
60143640000.0,1.4355571,448642
29468280000.0,7.6573677,448732
57766610000.0,1.2866899,448840
73617840000.0,0.90865105,449099
45726855000.0,13.1790285,449910
94349010000.0,5.0728974,449972
57921753000.0,2.6164439,450046
65316078000.0,2.4390917,450126
49622320000.0,1.0273582,450177
63323394000.0,2.2989638,450420
68912550000.0,2.371178,450493
48238064000.0,2.3366702,450593
65153786000.0,3.6671653,451410
42319204000.0,1.0224907,451503
47470540000.0,7.941615,451626
74610290000.0,1.8286525,451807
18316962000.0,0.8074681,452045
54885560000.0,5.26822,452395
48310490000.0,9.377417,452577
54043865000.0,1.008605,452651
67145945000.0,2.074271,452839
62520840000.0,0.70289606,452895
77280310000.0,5.622666,453081
53218150000.0,0.41455206,453231
62441415000.0,5.080346,453313
57685310000.0,2.8897915,453393
70754300000.0,0.618956,453526
52041814000.0,12.149754,453961
29095342000.0,16.612219,454015
23253930000.0,0.5701075,454151
67465425000.0,2.205917,454306
50485326000.0,0.7402882,454376
50051514000.0,10.341653,454462
56949620000.0,2.3396559,454539
15738787000.0,26.609064,454796
41329030000.0,0.3534365,454963
32712425000.0,11.899581,455058
68604154000.0,0.8935943,455258
44724474000.0,5.0901875,455335
46080745000.0,0.40665263,455413
50340123000.0,3.527144,455857
60894835000.0,2.2286184,455957
52118540000.0,0.36890307,456014
48243765000.0,7.1081614,456168
46709480000.0,3.7025661,456584
68818090000.0,0.67776066,457000
27569811000.0,10.523755,457086
44537426000.0,1.2902957,457227
35493753000.0,0.44884762,457296
31109014000.0,6.9862523,457697
42277155000.0,9.605807,457931
34276162000.0,4.375547,457998
60521628000.0,1.1042179,458028
28693731000.0,2.5212831,458111
43652747000.0,0.18519314,458302
38318363000.0,0.17397267,458509
35302875000.0,4.0992837,458722
36466557000.0,6.7620153,458945
21173797000.0,10.769452,459084
60702147000.0,0.95057786,459243
44036534000.0,2.8158154,459394
30033190000.0,15.634452,459518
47166420000.0,1.66723,459576
23062487000.0,1.3266679,459665
67280940000.0,12.269997,459850
45776994000.0,1.5732577,460008
35422270000.0,0.6202108,460193
50059907000.0,1.2129091,460526
50166360000.0,1.4438444,461202
51876610000.0,8.290232,461283
57728844000.0,0.23825832,461364
26627377000.0,10.269273,461521
50559775000.0,13.602098,461667
48519344000.0,9.09402,461864
47229690000.0,1.5022345,462010
46926287000.0,1.0063058,462141
30522010000.0,14.260194,462323
38526513000.0,6.730372,462481
48519283000.0,9.782364,462775
23159593000.0,12.524874,462832
20013607000.0,9.519838,462987
29869312000.0,13.466831,463062
35422114000.0,1.4399608,463139
56683614000.0,1.7333428,463453
39851630000.0,1.7192863,463521
36956623000.0,7.075991,463649
41525340000.0,17.19036,463894
48971506000.0,4.1649656,463958
56198582000.0,0.46418288,464110
65846497000.0,2.1098375,464247
3118757600.0,8.232796,464332
49407370000.0,1.0726134,464422
29438620000.0,4.566897,464576
31912524000.0,1.3350661,464669
39926264000.0,5.5684743,464936
62883578000.0,0.45292214,465080
36941080000.0,14.960331,465284
45395350000.0,5.563269,465361
18105446000.0,12.109546,465693
25988506000.0,13.166389,465764
7069044000.0,4.3591704,465844
12589415000.0,10.063547,465922
30906978000.0,11.236046,466265
52776423000.0,6.0325303,466436
37246590000.0,11.143542,466599
44937160000.0,0.62364113,466694
39084070000.0,0.8883726,466801
56720610000.0,0.61026067,466894
49344676000.0,16.524231,467212
40743730000.0,8.601571,467445
52093235000.0,2.2703543,467575
37042106000.0,16.28998,467628
39911200000.0,2.8089776,467740
56801894000.0,2.3255858,467871
70995770000.0,1.490429,468064
41844466000.0,3.5307517,468168
35360915000.0,3.0873644,468318
24647166000.0,9.971528,468382
40007455000.0,11.4276905,468450
62106570000.0,5.944752,468590
23377480000.0,14.235142,468623
51680640000.0,0.77764744,468695
20810068000.0,6.0771666,468888
38959104000.0,12.090492,469204
67385004000.0,2.0262108,469464
34983543000.0,0.39925295,469705
34944740000.0,13.633428,470060
46813168000.0,3.366493,470322
39195770000.0,4.8360004,470679
25190674000.0,4.5424275,470728
67890170000.0,1.5520906,471109
25314812000.0,4.6829605,471161
38028616000.0,7.140744,471219
13841706000.0,4.754846,471262
36347916000.0,14.86296,471358
48679485000.0,3.1864822,471468
21596252000.0,15.497334,471517
33325136000.0,8.326406,471740
27462988000.0,9.493334,471901
24242800000.0,16.954319,471951
16010871000.0,10.423935,472020
18244006000.0,15.777337,472296
45123670000.0,3.854014,472418
14648428000.0,6.686778,472685
30731680000.0,1.143838,472747
39350530000.0,13.091419,472824
40566424000.0,22.227528,472884
23680293000.0,12.2761545,472955
49177793000.0,8.688714,473004
39955018000.0,15.576632,473055
48048280000.0,0.9031603,473349
33279785000.0,9.073488,473420
43404860000.0,5.434615,473514
31922570000.0,11.719989,473753
47892940000.0,4.7628446,473898
24556268000.0,13.528914,474017
65108040000.0,1.9407521,474204
42159830000.0,11.903675,474271
45551866000.0,1.0629783,474377
39432780000.0,6.98208,474437
37364486000.0,7.5924625,474569
20214774000.0,3.5754821,474674
28261170000.0,14.174149,474860
44490030000.0,5.8183403,474979
35586310000.0,18.94792,475220
25141412000.0,5.989356,475440
43973860000.0,0.4529496,475542
48859775000.0,13.76665,475656
44941914000.0,1.4726084,475722
30741604000.0,5.113301,476005
7597390000.0,3.9546895,476045
30518483000.0,13.254115,476295
36819214000.0,10.468668,476362
22162694000.0,8.430119,476417
44897735000.0,2.315603,476487
21041020000.0,16.04309,476696
26264207000.0,11.55143,476745
15315368000.0,7.415109,476944
47208452000.0,3.1922443,477031
54763643000.0,8.943093,477089
34556015000.0,15.211747,477179
6933331000.0,18.440199,477292
47362890000.0,11.162404,477378
37672090000.0,2.0933235,477419
49115914000.0,4.6429343,477624
28749355000.0,6.2138247,477677
36183847000.0,6.594861,477745
9360473000.0,14.730663,477802
35114267000.0,4.032958,477875
20139860000.0,2.56065,477974
22117610000.0,11.637182,478037
19017722000.0,13.044924,478357
16624081000.0,10.079124,478856
27736117000.0,1.1043556,479002
28620857000.0,16.230827,479221
38427850000.0,8.539689,479372
42535297000.0,4.0346456,479411
17753313000.0,8.37018,479461
25652867000.0,0.13178658,479560
19476992000.0,5.269874,479682
