Mass,Bfld,ID
8713593000.0,5.7167263,227579
4193871400.0,8.762137,227580
7824835600.0,3.5552948,227581
3453474300.0,10.264455,227584
3479015400.0,3.7022111,227585
102892225000.0,0.3561105,228682
9438236000.0,4.866786,228690
4882446300.0,4.0678525,228691
2307782000.0,5.8237643,228692
4278360800.0,1.1933237,228697
47728160000.0,1.4178623,230236
50058064000.0,0.23461197,230237
25703662000.0,7.3270087,230238
22519249000.0,6.3609076,230240
1917885000.0,2.1845489,230243
2821514500.0,5.7958884,230245
11314007000.0,3.5087032,230246
1204064300.0,1.6495816,230251
31638700000.0,9.673424,231711
12935634000.0,4.990282,231712
10549237000.0,2.615088,231713
2613419800.0,6.782207,231714
3426223600.0,5.399097,231715
7214258700.0,4.9758744,231717
1564141800.0,5.131153,231719
1678728600.0,2.2779012,231721
3357347000.0,1.4644042,231722
16918669000.0,6.0332594,233222
5519244000.0,2.0300107,233225
4405064000.0,2.7495954,233230
1456072100.0,1.9892912,233242
58833380000.0,0.34698808,234515
32353960000.0,0.4789113,234516
28808008000.0,6.4860196,234517
3149212700.0,8.218616,234523
4217848000.0,8.705913,234524
3735151600.0,2.7427387,234526
5759662000.0,2.475411,234527
4125925600.0,1.0237026,234529
3357016000.0,3.6809769,234530
1208430200.0,2.4504116,234535
49328333000.0,1.2392567,235693
20428204000.0,4.7856607,235694
7644346000.0,5.418271,235695
23582034000.0,3.811396,235696
14634010000.0,3.8996196,235697
8063587300.0,7.444702,235699
8873022000.0,4.1746163,235700
10387220000.0,10.921699,235701
6304941600.0,2.3081465,235703
5542504400.0,5.1319456,235704
35966456000.0,7.5379257,236759
13048616000.0,7.54372,236762
7786807000.0,5.648925,236763
16580065000.0,7.0480337,236764
10298508000.0,2.7486954,236766
5224267000.0,3.1967852,236769
14261719000.0,8.387413,236770
1218985200.0,10.981,236773
17635762000.0,8.727002,237947
2743387000.0,3.162777,237951
10101665000.0,21.841873,237953
1310875400.0,11.2648735,237991
1108864100.0,26.14691,237999
153898010000.0,1.0558281,239246
9653562000.0,6.8866754,239247
6246770000.0,3.2065887,239251
16826494000.0,11.921983,239997
10008596000.0,6.2800555,239998
12417280000.0,4.949517,240000
5920578600.0,11.38689,240001
19716510000.0,2.9881275,240003
7960780000.0,3.8693278,240004
3661117400.0,4.7821507,240005
7822291500.0,1.8435324,240006
1679754400.0,4.144567,240008
86692670000.0,2.3931825,241154
18063817000.0,22.638119,241156
7661767700.0,5.9197545,241157
10509142000.0,10.065786,241159
8619724000.0,7.1152253,241160
3611979800.0,8.867625,241161
1457160200.0,3.278509,241165
1082465700.0,3.4469883,241167
64994620000.0,0.5331564,242216
62370947000.0,10.043301,242217
11263059000.0,2.406302,242218
9686230000.0,4.6408267,242219
9417775000.0,6.9399753,242220
6521200600.0,6.829402,242223
2606550500.0,2.952332,242224
3463605200.0,2.954176,242228
2145859000.0,1.8675786,242229
1707163300.0,5.594227,242230
1018563900.0,3.2386742,242235
1521773000.0,21.956415,242236
13230506000.0,4.6598887,243191
34174136000.0,11.762359,243192
30440049000.0,15.438124,243193
2256457700.0,6.831755,243195
2293050400.0,6.352739,243196
5330552000.0,2.8107696,243197
17380264000.0,5.3949213,244322
18793249000.0,7.058565,244324
1370130600.0,3.4640548,244325
2824008000.0,2.3820302,244328
3844045300.0,5.9054475,244329
4325399000.0,4.09994,244330
19781294000.0,11.437307,245139
23808270000.0,6.24455,245140
13225445000.0,2.9688084,245143
2514256000.0,2.5995448,245144
7555411000.0,3.5859172,245145
46001836000.0,7.9006877,246234
104589780000.0,0.41451636,246235
12848910000.0,11.381429,246236
4966676500.0,4.9466753,246238
2179645000.0,4.562066,246241
2079023400.0,3.4500608,246244
1722155100.0,11.261891,246263
16887311000.0,4.21607,247350
4909881300.0,6.7052445,247351
11985896000.0,2.879033,247352
2804091000.0,3.132315,247356
1000656600.0,2.1007986,247357
124433230000.0,2.451716,248158
24179590000.0,3.3999534,248159
38786890000.0,5.6332664,248160
18674860000.0,9.083567,248161
12846844000.0,16.338537,248162
15095436000.0,5.0173206,248164
1033145200.0,4.9138145,248166
1901732900.0,5.9173803,248174
1311378400.0,4.8845444,248176
5307388000.0,43.46302,248180
116402470000.0,1.2632036,249166
17248377000.0,5.922683,249168
68984300000.0,2.3505995,249169
13297534000.0,6.529797,249170
20206303000.0,15.08565,249171
2580434000.0,8.111693,249173
34053388000.0,7.9616256,250391
36975403000.0,1.1793975,250392
25161890000.0,0.30627403,250393
16831557000.0,9.063507,250395
9573513000.0,7.4810815,250396
5339262000.0,3.212379,250400
4708293000.0,4.41365,250401
2496888300.0,2.2460186,250402
1949263900.0,1.9884881,250410
33987930000.0,8.892902,251300
15689343000.0,3.894831,251301
63022154000.0,59.93045,251302
10378033000.0,15.388179,251303
29149164000.0,1.6187271,251304
8448957000.0,2.5873024,251308
1663988500.0,2.2516685,251312
1902589000.0,1.0223722,251314
33555380000.0,1.067414,252246
24547890000.0,0.5303646,252247
2352305700.0,1.9759384,252252
4833786400.0,6.3066583,252253
4151078700.0,4.619078,252255
4463650300.0,1.238401,252260
5423279600.0,5.810394,252261
2835842800.0,2.1601775,252263
127579700000.0,1.9463689,252996
39965550000.0,0.035604402,252997
52337290000.0,0.99034595,252998
13280298000.0,9.419934,253000
20869683000.0,12.653749,253004
3745673500.0,8.5633545,253006
10216505000.0,21.221449,253007
5644709000.0,4.924974,253008
1364297100.0,5.7013392,253009
1923646700.0,2.0475447,253010
2442407700.0,2.548796,253011
2820297200.0,6.2654324,253012
5940199000.0,18.33304,253015
2040270700.0,5.9818835,253016
79409830000.0,2.6350152,254113
39193500000.0,6.394101,254114
43561600000.0,1.931362,254115
16590542000.0,14.940395,254117
10743667000.0,5.626336,254120
1781114100.0,3.1781387,254121
8784852000.0,12.124219,254122
2259315200.0,1.760191,254124
1633891700.0,1.6395552,254125
1113626800.0,0.2878708,254126
47233520000.0,0.51735353,254926
5159588400.0,3.0757992,255618
6915323400.0,5.141306,255619
15346969000.0,3.9520614,255620
3966261200.0,8.590949,255621
6355218000.0,2.811185,255624
2571988200.0,2.627957,255625
2508851500.0,6.281685,256515
7256960000.0,7.81314,257305
11080613000.0,7.754693,257306
2981770000.0,12.926667,257307
1322762900.0,2.074179,257310
1618819800.0,1.3431671,257312
65262535000.0,0.527061,258265
51179532000.0,0.99342,258266
3601909000.0,6.0801125,258268
3895505200.0,5.5421124,258269
7698803700.0,8.577928,258270
4138696000.0,4.2396283,258271
1311116800.0,19.836563,258272
2465119000.0,3.6072206,258273
3309537800.0,3.8541052,258274
1342993000.0,2.8823366,258275
2699038700.0,1.5025117,258276
1866598300.0,1.6325785,258279
69834390000.0,2.0706391,259117
21725753000.0,5.690432,259118
14526799000.0,15.273361,259119
4239246300.0,2.7315533,259120
2743634000.0,13.145783,259121
2826443000.0,3.255193,259122
4001800000.0,1.6012183,259128
1785954200.0,2.777777,259131
102635454000.0,2.9175236,260015
2740396000.0,1.8345631,260023
85472710000.0,1.5486355,260867
26015586000.0,10.459947,260868
19836959000.0,4.0758286,260870
2083923700.0,5.5443854,260874
1079459100.0,2.7193077,260879
2347162000.0,3.8043358,260883
8804611000.0,5.0938287,261963
7837939000.0,4.6448245,261965
9515155000.0,8.102955,261966
7348396000.0,2.2201118,261967
5980305400.0,2.9518974,261968
6000160000.0,5.7750025,261971
2954985700.0,4.824021,262664
120824095000.0,1.3149593,263559
27290817000.0,2.4650738,263560
34132623000.0,6.6965804,263561
2214342100.0,3.2892609,263564
4667482600.0,6.150326,263565
3374618000.0,2.843156,263566
9518690000.0,7.3540254,263567
1713968600.0,2.7549078,263568
3219149300.0,3.6460369,263569
5185943000.0,3.9381647,263572
3616275200.0,2.444916,263576
1039599400.0,1.4221189,263577
1606366300.0,1.3261577,263588
139132140000.0,1.1003035,264414
3836319500.0,6.504427,264417
7237315000.0,8.30607,264418
1232031100.0,2.926243,264421
2333172500.0,4.014927,264429
44161233000.0,3.0363548,265268
52810314000.0,1.019887,265269
6568598500.0,5.304833,265270
9087731000.0,4.3057513,265271
2838367700.0,4.445107,265275
25303802000.0,7.2420487,265928
22786940000.0,6.5076046,265930
5108869000.0,7.51057,265931
12220347000.0,11.420422,265932
2138816000.0,1.2643622,265938
1037317100.0,0.9142685,265939
126049940000.0,2.9585063,266560
44364040000.0,2.613074,266561
88603976000.0,0.53409845,266562
7352523000.0,5.2140446,266563
14930338000.0,5.5597396,266564
4920068000.0,6.1681805,266565
4602112000.0,2.5805159,266566
2701115600.0,3.2992349,266567
6278549500.0,4.0931625,266568
1926300800.0,2.7649267,266570
16665732000.0,5.1925845,267324
1122737800.0,5.377643,267325
9634415000.0,12.050839,268296
9504609000.0,2.0770671,268298
1803819500.0,2.6028845,268301
2224174300.0,1.9837544,268302
2981219000.0,7.613668,268913
3902032600.0,2.1911812,269445
1610159100.0,25.497744,270086
5362848300.0,5.9090424,270088
1443363800.0,1.4628668,270092
2856221700.0,0.77221096,270093
75126420000.0,1.7031109,270964
74689930000.0,0.62087005,270965
37806780000.0,1.1735795,270966
48090560000.0,1.3718841,270967
9504255000.0,4.2172055,270968
5817489400.0,3.781306,270969
9806889000.0,4.139577,270970
6396067000.0,3.5746255,270971
1168006900.0,1.6401209,270973
1442052600.0,5.1640906,270985
27044575000.0,0.46507424,271730
38394724000.0,9.078142,271731
13784315000.0,8.572097,271732
3591634400.0,3.0929782,271737
2219947500.0,3.1358302,271738
2267458800.0,1.8606713,271739
4114300200.0,2.575105,272334
30219092000.0,5.75619,273142
19357130000.0,9.40414,273144
2681753900.0,1.1563321,273152
3222371800.0,3.8847737,273153
27494710000.0,6.9146914,273995
8851401000.0,8.943266,273996
8849980000.0,3.8375657,273997
23220770000.0,5.435921,273998
46613295000.0,2.0957448,273999
6656854000.0,5.874018,274000
7039574500.0,7.3185987,274002
3139874800.0,5.3349843,274003
1927215600.0,2.3249562,274005
1671611600.0,6.73574,274006
1951772200.0,2.7386558,274007
2995186400.0,5.174088,274009
1393163600.0,32.19812,274010
38243877000.0,4.4331656,274791
6402261000.0,2.8220007,274792
7831078000.0,6.378055,274793
5231768000.0,4.357899,274794
5193345500.0,2.2978563,274797
1920352300.0,2.1451013,274798
39227510000.0,12.669813,275534
10225337000.0,4.3713493,275536
1477445900.0,4.150618,275537
1201757600.0,3.0386713,275540
1783198300.0,4.3397694,275541
1738500700.0,1.7525752,275542
1755533600.0,1.0135581,275551
22711523000.0,4.4010243,276220
21123625000.0,5.8158455,276221
62559818000.0,0.31739324,276222
17068439000.0,12.083459,276224
1034036860.0,5.6981773,276227
1695059300.0,2.804852,276238
23580334000.0,11.665418,277022
5783155700.0,2.6344547,277023
8803632000.0,2.4835231,277025
1462869000.0,18.451038,277026
2524661800.0,4.9331117,277027
10114981000.0,4.0041895,277689
1166428900.0,1.8639153,277691
3369783800.0,3.4968872,277693
1253731300.0,3.3618014,277694
113414930000.0,0.45734373,278303
2264495000.0,31.632994,278307
3877271600.0,2.5168376,278308
2767115500.0,3.1232994,278310
1053182900.0,2.5841372,278311
4646115000.0,3.0922716,278312
6954134000.0,4.799542,278314
1358551400.0,2.101285,278315
6683190000.0,4.5076723,278857
6356808700.0,5.143383,278860
62571823000.0,6.038994,279708
52409980000.0,7.14241,279709
3023561000.0,4.605761,279710
3426936300.0,4.408405,279712
1569765600.0,2.8498623,279723
3417969700.0,6.637046,280455
1602137300.0,5.54531,280459
1799918100.0,1.0963452,280460
3674096000.0,3.6804857,281074
1006126000.0,2.8954747,281076
1268887200.0,1.8507351,281079
121679280000.0,3.1572134,281701
7096556000.0,6.0780053,281703
23279847000.0,20.098785,281704
3478169600.0,5.3076267,281707
1132791300.0,1.4808142,281714
1114252500.0,0.8557495,281715
1816538600.0,2.418143,281718
58978390000.0,0.23978749,282378
1678355800.0,3.0473187,282381
6875133400.0,3.8176377,282385
1318500200.0,1.9173447,283018
32328403000.0,2.9072025,283638
4777892000.0,4.024871,283639
7250111500.0,1.2645504,283643
2290653400.0,2.476013,283651
28111340000.0,9.0000305,284317
1819843700.0,3.9031825,284321
2580036000.0,3.8816037,284324
1271311400.0,5.6584816,284326
30832906000.0,3.5138788,284949
13582231000.0,15.107136,284952
26599715000.0,0.55710465,284953
9934591000.0,4.841922,284955
7726543000.0,3.8185077,284957
5278045000.0,2.925058,284958
3785529900.0,9.364269,285481
9116427000.0,2.1086166,285482
2838932200.0,1.9004413,285483
8997501000.0,1.4657573,285485
4987792000.0,3.6376197,285486
2305202200.0,1.6842244,285487
11846163000.0,11.668747,286067
8925331000.0,6.1299434,286068
9428352000.0,4.6394567,286072
3764605200.0,3.894044,286073
1701635100.0,4.7019987,286074
3476564200.0,3.6390493,286075
1280662800.0,2.9037604,286078
1634792400.0,1.2064968,286080
30818490000.0,0.6945656,286697
22841608000.0,13.056809,286698
2733579300.0,1.3970194,286699
7714765300.0,14.319887,286700
7621297700.0,4.405581,286701
69264370000.0,0.3794998,287337
13637725000.0,0.5581332,287339
2320966700.0,2.9465818,287340
3616838700.0,3.838486,287342
2721066800.0,4.434737,288020
2989307600.0,3.4376776,288022
43562480000.0,1.535696,288744
20763013000.0,14.476219,288745
8181960000.0,14.096287,288746
7241047600.0,10.355336,288749
2240687400.0,13.174907,288750
8154815500.0,2.9871924,288751
2518131700.0,2.9544225,288756
58899403000.0,2.8943384,289427
17755394000.0,5.987553,289428
10197731000.0,7.818915,289430
14335511000.0,5.9546723,289431
2541950000.0,5.650688,289434
1136793100.0,1.7776952,289443
2452720000.0,25.042198,289450
11135092000.0,9.046997,289947
11712057000.0,6.8043103,289948
23219182000.0,2.0878403,289949
5575912000.0,6.1290555,289950
7262499300.0,6.6579013,289951
8262156000.0,3.7932498,290645
1192934700.0,5.8139544,290649
47374970000.0,0.64718133,291114
36166627000.0,0.76842296,291115
2529719600.0,4.755203,291117
21325440000.0,6.5796537,291119
3014952200.0,4.6021037,291121
6287165400.0,3.5926127,291122
1458826900.0,2.21319,291123
2090975900.0,3.3881435,291124
2791387000.0,2.8251395,291131
1349365400.0,23.294436,291891
1757408500.0,1.7605648,291894
74049070000.0,1.0353057,292356
37087474000.0,1.0360426,292357
9899435000.0,3.5637903,292358
6913702400.0,4.9966407,292359
2307174100.0,1.6730353,292364
62293316000.0,1.876342,292923
24787423000.0,2.5009813,292925
8673346000.0,6.9907293,292926
10466424000.0,8.851201,292927
